id  , designation                 , appmag   , absmag                , b-v; interpret as bprp, ra                   , dec                  , ly                , parallax           , parsec                , from earth X         , from earth Y        , from earth Z          , galactic l            , galactic b
3032, Gaia DR3 6058439910929477120, 5.2722187, -3.47047988794786     , 0.8416009             , 187.9179311373731    , -59.42394107         , 1827.953272782061 , 1.784268804112293  ,   560.4536702627151   , -282.37457324498496  , -39.27278666955003  , -482.52519636063454   , 300.23737474774464    , 3.4671841415629587
3033, Gaia DR3 4303843863840722944, 5.2722955, 1.1158710449641163    , 0.018191814           , 299.0595314441736    , 11.423747544974889   , 221.1618750282541 , 14.74738808207032  ,    67.80861766401786  , 32.28338621709449    , -58.09832541836944  , 13.430420225894535    ,  50.47826221865673    , -8.602555420872791
3034, Gaia DR3 4479679240828433152, 5.2724357, 2.2700786382434583    , 0.5367875             , 279.1159628473803    , 9.121918482561009    , 129.98606135636328, 25.09161340813512  ,    39.85395373881311  , 6.234333707996876    , -38.852928772160105 , 6.318278061168477     ,  39.2641470487244     , 7.687873884967485
3035, Gaia DR3 2947583008109053696, 5.2726693, -0.21007155983375458  , 0.13897467            , 101.49742096328262   , -14.7962082          , 407.35546230930026, 8.006668135760838  ,   124.89589715022882  , -24.06922605192312   , 118.33128921727285  , -31.896135728330535   , 225.43839233507458    , -8.08392631894762
3036, Gaia DR3 3843646226956763520, 5.2731647, -2.4820308772646813   , 2.2677941             , 136.74969956784759   , 1.4626223893200736   , 1160.017357574558 , 2.811647583290898  ,   355.66335053611095  , -258.96917928196325  , 243.61643767233906  , 9.078237297970045     , 228.2448645222996     , 30.303980665611387
3037, Gaia DR3 2042476752800201728, 5.2732944, -1.270685907788823    , 2.1008053             , 286.2430242474164    , 30.733291336023296   , 664.0815795079553 , 4.911384535641871  ,   203.60857366044328  , 48.953220561074744   , -168.02703688280081 , 104.0526229420711     ,  61.94079555560676    , 10.98968977639017
3038, Gaia DR3 107720086182025984 , 5.2744393, 0.044958370980584306  , 0.05513525            ,  34.737508930378254  , 28.64267933716647    , 362.51130781243756, 8.997126240507571  ,   111.14660095550522  , 80.15980506136238    , 55.58295347651375   , 53.277648590327296    , 144.9546141751713     , -30.622171494085144
3039, Gaia DR3 2170789141296514560, 5.2753625, -0.10852599477772529  , 0.14149046            , 321.71548773841755   , 48.83527975481792    , 389.22710066464356, 8.379580955258678  ,   119.33770976607623  , 61.6582737922437     , -48.66771393291035  , 89.83985677703056     ,  91.92638730928715    , -1.3664044089564997
3040, Gaia DR3 3073784093748238592, 5.2753897, -0.27219390056026427  , 0.11089039            , 131.81229797857816   , -1.89702576          , 419.70301821638293, 7.771113998323603  ,   128.68167938544224  , -85.74408686110587   , 95.85812634154564   , -4.259787800014221    , 228.64242317397813    , 24.34351101250261
3041, Gaia DR3 5762217876246382080, 5.2753963, -0.32184131384068326  , -0.09643316           , 132.34043464815636   , -3.443126628         , 429.410732726287  , 7.595431952277188  ,   131.65808163157723  , -88.51616702673029   , 97.1401905761239    , -7.907085976348379    , 230.39086960812483    , 23.991840594430037
3042, Gaia DR3 1265362034725248640, 5.2760253, -0.6001577207064512   , 1.4250231             , 227.09911536242956   , 26.301084215546695   , 488.27217545249124, 6.679799021882517  ,   149.70510291164084  , -91.35925374854372   , -98.31122194734817  , 66.33255785444598     ,  39.41963114241563    , 59.739568965490776
3043, Gaia DR3 126973904883932160 , 5.276918 , 0.7867445699112388    , 0.12038469            ,  40.17146536826516   , 27.060823764401732   , 257.90517601492456, 12.646353401652002 ,    79.07417800528722  , 53.80720506913187    , 45.424698916748696  , 35.97369925630347     , 150.77091004787727    , -30.01114303306922
3044, Gaia DR3 4711964609912834176, 5.2771287, -2.025091174562845    , 1.8256626             ,  21.272347080059838  , -64.36954862         , 941.6062817761525 , 3.4638256595396935 ,   288.69813272671746  , 116.37213770769239   , 45.30690987618453   , -260.2910319675008    , 297.1554078507125     , -52.268540547672806
3045, Gaia DR3 3423506272593153152, 5.277522 , -3.4690328278542273   , 1.8707013             ,  92.38512277640868   , 22.19024777908915    , 1831.2023534932518, 1.781102997043532  ,   561.4498440909417   , -21.634859493477304  , 519.4156200709842   , 212.0501683817187     , 188.38118061116526    , 1.0049570111102943
3046, Gaia DR3 5441977138905560576, 5.277537 , 2.196919256074911     , 0.35909176            , 155.8711710351427    , -38.01007912         , 134.75625127943613, 24.203404064993574 ,    41.3165023116043   , -29.709139332630773  , 13.307483889439352  , -25.442705750596712   , 273.10308720590956    , 16.205337976474482
3047, Gaia DR3 6721796892548701824, 5.2776914, -3.0562951572854704   , 1.4513793             , 277.98425777988456   , -43.50742003         , 1514.337523248941 , 2.1537866888502335 ,   464.29853298695747  , 46.77475932258544    , -333.4845111036939  , -319.6456326591767    , 351.22561123997474    , -14.742974598325215
3048, Gaia DR3 2022169838213697920, 5.278503 , -2.0285593302191467   , 3.5533912             , 289.8829301942283    , 22.57071889485029    , 943.708438153076  , 3.4561098196633395 ,   289.3426575482518   , 90.86805987827628    , -251.25409988929968 , 111.05650120484043    ,  56.00819344400643    , 4.457572489478749
3049, Gaia DR3 4093968702062993664, 5.279456 , -5.005774461589949    , 0.0993762             , 273.8037832649009    , -20.728276           , 3719.387820321433 , 0.8769077486837962 ,  1140.3708103856538   , 70.75496411483046    , -1064.2044853014288 , -403.61879750212637   ,  10.296233802012198   , -1.459185392795766
3050, Gaia DR3 6828542218710604672, 5.2795815, -0.7660987537027788   , 1.594449              , 321.81161620500046   , -21.19634843         , 527.911864965372  , 6.178228254471869  ,   161.85870104041382  , 118.61136322758121   , -93.29900661065157  , -58.52246561151072    ,  28.37541630817652    , -43.09807938582136
3051, Gaia DR3 2474724769720911104, 5.2796674, -0.9811743904644263   , 1.7526879             ,  13.926633091238134  , -7.347347105         , 582.899563836031  , 5.595406485700293  ,   178.71802567974558  , 172.04025782668992   , 42.66053729328099   , -22.85521707708848    , 125.23152886077594    , -70.32839393858572
3052, Gaia DR3 6129243997294808704, 5.2801332, -1.4330769803180878   , 1.6956668             , 190.34531060759346   , -46.14532054         , 717.9057112094196 , 4.543159288293464  ,   220.1111465707881   , -150.02082953664822  , -27.3859805791224   , -158.72200735110056   , 300.8731010138758     , 16.810087962734933
3053, Gaia DR3 2531779768115636992, 5.280871 , 0.9102581864658346    , 1.1520648             ,  19.15075342521739   , -2.500652125         , 244.0888464621481 , 13.362183677269268 ,    74.83806720162993  , 70.62910787144813    , 24.52760936029789   , -3.2652416185711397   , 137.14955051132475    , -64.82753543579824
3054, Gaia DR3 4204705229694870528, 5.2813387, -2.0216610638484083   , 0.22934628            , 288.1696962877676    , -7.939548358         , 941.9445225635766 , 3.462581842        ,   288.8018379436762   , 89.19451858092467    , -271.771030859325   , -39.8916813436375     ,  28.056243957905956   , -8.050317880859867
3055, Gaia DR3 3563745338581037568, 5.2813773, -0.3485798581403019   , 1.7605338             , 165.04867410821961   , -14.0834975          , 435.93004656922   , 7.481842615962253  ,   133.65691465716407  , -125.25057511721015  , 33.446773666484795  , -32.52349304400555    , 265.85829398060247    , 40.68564981867137
3056, Gaia DR3 6168934236747631872, 5.2819896, -2.44429513270914     , 2.256647              , 200.78587666428047   , -33.18986348         , 1144.6753188748166, 2.849331986301601  ,   350.95945463974806  , -274.58805968487576  , -104.22877388602699 , -192.1205324106196    , 310.23542446248814    , 29.373430266261895
3057, Gaia DR3 5874239827444442368, 5.282068 , 1.8337334792280395    , 0.42802477            , 221.3229206704822    , -62.87600991         , 159.62182665569657, 20.43304520650028  ,    48.940331208285784 , -16.7568827115558    , -14.733162502476548 , -43.5579708347794     , 315.3444960142176     , -2.6370271000218612
3058, Gaia DR3 4190374813602603392, 5.2824845, 3.08907721170253      , 0.5338378             , 297.6947837173009    , -10.7633655          , 89.55850389221375 , 36.41820551095161  ,    27.458793918313248 , 12.53726857371832    , -23.885260994241214 , -5.128017881777594    ,  29.634107502081427   , -17.74261207302707
3059, Gaia DR3 4074191309687737088, 5.2824984, 0.7649936483581188    , 1.3315325             , 285.61519373408595   , -24.84761233         , 261.17182426991377, 12.488177119095623 ,    80.07573807316554  , 19.559083340193403   , -69.98111200260036  , -33.648329077876745   ,  11.42856953946681    , -13.042664184580737
3060, Gaia DR3 2369144784138444928, 5.2826414, 0.036365332837084985  , 1.4547362             ,  11.930235450261195  , -18.06118268         , 365.3260033144812 , 8.927806864030897  ,   112.00959151892998  , 104.19024044263183   , 22.013757513584707  , -34.72660174674755    , 115.56453678679206    , -80.98798105346246
3061, Gaia DR3 2103815448491466496, 5.282724 , -2.1646238789622725   , 2.7485108             , 285.0794353187082    , 40.68393209775818    , 1006.6881305481481, 3.2398911847943013 ,   308.65234137901746  , 60.89162923010566    , -225.99689201883746 , 201.2060688107563     ,  70.92243152652043    , 15.852934822141794
3062, Gaia DR3 2835207319109249920, 5.283212 , 4.327802242061245     , 0.82859325            , 344.3675708158258    , 20.769104345387106   , 50.64158895379997 , 64.40477219179482  ,    15.526799738100777 , 13.980810837122217   , -3.9120438248001443 , 5.505847033521304     ,  89.71851546002367    , -34.695497428956685
3063, Gaia DR3 4957551041763211776, 5.283627 , 0.49200975120435597   , 1.2001724             ,  29.911430275654297  , -42.0309757          , 296.3117149334755 , 11.007192208827274 ,    90.84969000523539  , 58.492869617933714   , 33.65042112484984   , -60.826799488605616   , 264.8191563048507     , -69.65826252191889
3064, Gaia DR3 1718111511107661312, 5.2836695, -2.315270757407733    , 2.2516289             , 180.07569600294806   , 80.85301289290338    , 1079.4770753544647, 3.021425905621026  ,   330.9695591540443   , -52.61344750995317   , -0.06951000630048704, 326.76087494695395    , 125.45062293094291    , 35.89025743298542
3065, Gaia DR3 2790497534190737152, 5.2839856, 0.4326663925667127    , 0.013689995           ,  16.420902262277046  , 21.47308784144384    , 304.5714660246082 , 10.708685362326351 ,    93.38214413489503  , 83.35586286001677    , 24.56601156870446   , 34.1838565071097      , 126.979726563231      , -41.41793126214188
3066, Gaia DR3 5177308682752980864, 5.2840395, -0.6351935797033983   , 1.571456              ,  38.677866178774984  , -7.859729438         , 498.0489033884828 , 6.548674192052086  ,   152.70266479490883  , 118.09079090668035   , 94.53368679443597   , -20.88183419990839    , 179.28030754619138    , -59.14121234665575
3067, Gaia DR3 1768487045083043712, 5.2845626, -1.0936642651331097   , 2.5418682             , 331.26432431713937   , 14.815853185000346   , 615.2770913637862 , 5.300961218579782  ,   188.64503224340078  , 159.91329209486477   , -87.679430953181    , 48.239035948312214    ,  73.58568440575222    , -31.68522870817378
3068, Gaia DR3 5411343855906036864, 5.285793 , 0.03290193088771609   , 1.3064561             , 147.8318485611587    , -46.19370462         , 366.44060042968874, 8.900651282023581  ,   112.35132894372288  , -65.8332584310107    , 41.40632708468501   , -81.08217607546347    , 273.23307837315224    , 6.091311309339706
3069, Gaia DR3 2797074778388646016, 5.286279 , 0.4590985098273892    , 1.187552              ,   2.2607622275867927 , 18.211852998463677   , 301.20450995229436, 10.828390320306209 ,    92.34982951480102  , 87.65550772004615    , 3.4604847038705855  , 28.862224851317706    , 108.58090332698053    , -43.56859380416457
3070, Gaia DR3 1338482130657660288, 5.2871594, 1.5879775669603315    , 0.43281794            , 257.0084655913494    , 35.935099293251994   , 179.1685334487933 , 18.20386614333794  ,    54.93338569543204  , -9.999101965198614   , -43.340083371318265 , 32.23867238612411     ,  59.31447399137486    , 35.75076120503347
3071, Gaia DR3 2335338508140815872, 5.2871804, -1.967082056925598    , 1.8882704             ,   3.4262050172591847 , -26.02269226         , 921.0386681342397 , 3.541175971044718  ,   282.39206641430474  , 253.3096827790908    , 15.165634937107312  , -123.89304783179678   ,  37.15747771592449    , -81.25848384173425
3072, Gaia DR3 4600599058568989824, 5.2874923, -1.2181567042684058   , 2.0431805             , 264.98960664909043   , 31.20251702885093    , 652.4619250093592 , 4.9988510823113765 ,   200.04596727006685  , -14.9439318056733    , -170.45379400621533 , 103.63673109516118    ,  55.642385780579716   , 28.209153363332188
3073, Gaia DR3 4320547713253716224, 5.2880177, -1.0532384614201113   , 1.2137294             , 288.8337147085823    , 15.083604063336866   , 604.8902781482208 , 5.3919861466194625 ,   185.4604171464639   , 57.808107276134166   , -169.4832298367873  , 48.26203337388606     ,  48.89596652034217    , 1.8827997065500663
3074, Gaia DR3 4319708167367793792, 5.28827  , 0.4699460637139419    , 1.201292              , 292.34253735557303   , 14.59591306585912    , 299.9785209632719 , 10.872645113145724 ,    91.97393914668805  , 33.8348806065608     , -82.32382123445963  , 23.177463059083674    ,  50.05437866277476    , -1.3424271107927612
3075, Gaia DR3 1226844321337777536, 5.288976 , 3.2053328195516273    , 0.5493307             , 214.81831214728047   , 13.004162152629776   , 85.1439920021931  , 38.30640217005552  ,    26.105296852485655 , -20.881940747649267  , -14.52322700394035  , 5.874261805544609     ,   2.5627592619131874  , 65.36046898216658
3076, Gaia DR3 6576067071637352448, 5.2890773, -1.088335609139441    , 1.1958437             , 323.34786325922244   , -44.8487172          , 615.0465037568961 , 5.3029486064506886 ,   188.57433367986366  , 107.25913984152987   , -79.80920311031242  , -132.9896512596247    , 355.0618619248295     , -46.7197470103084
3077, Gaia DR3 2770763877454020096, 5.289267 , -1.7143354594851115   , 2.6403246             , 358.9782048893499    , 15.230261083888735   , 820.6271176735601 , 3.9744726072986376 ,   251.60570943768016  , 242.73018020185523   , -4.32923350219116   , 66.09652319219775     , 103.19453874879214    , -45.58381642691771
3078, Gaia DR3 1842092407899185024, 5.2893662, -1.7241939191714817   , 3.9704566             , 312.2133779146625    , 22.994130558473763   , 824.3988857007045 , 3.956288705106401  ,   252.7621401110832   , 156.3354450856605    , -172.33309539722524 , 98.73820088605096     ,  67.31791594095337    , -12.777255799684458
3079, Gaia DR3 1792369296632990848, 5.2896385, 0.627046764255736     , 1.2230983             , 320.26948860809955   , 23.855437709743033   , 279.2181976547043 , 11.681043812314174 ,    85.60878771345746  , 60.213592692082486   , -50.04447817329989  , 34.62279586113644     ,  72.86652478957075    , -17.951860566776062
3080, Gaia DR3 2082999700523041920, 5.290573 , -0.3115141621995656   , 1.2126555             , 305.52252065496305   , 45.79516621338836    , 430.3708071911106 , 7.578488005        ,   131.9524421415245   , 53.45446671707202    , -74.87812612080471  , 94.59034413587189     ,  82.57077095848318    , 5.104222393702782
3081, Gaia DR3 2152902079959233152, 5.290746 , -0.8048296159724089   , 1.0192442             , 285.1809830615722    , 55.65826738225657    , 540.1824813144125 , 6.037885553162938  ,   165.62089347257523  , 24.466753450603274   , -90.17088877435634  , 136.75112119424895    ,  85.78335220762011    , 20.918333884920806
3082, Gaia DR3 3059609224212458624, 5.2909684, -1.8659136486581414   , 1.8825603             , 108.54505241758181   , -3.901813461         , 880.646841867316  , 3.7035958626550185 ,   270.007861841363    , -85.67701464658953   , 255.39404951779537  , -18.37318938819677    , 218.8366226993499     , 3.0290235505392973
3083, Gaia DR3 4565242307971897600, 5.291079 , -2.9297433991770685   , 1.4180989             , 255.2421864          , 22.631994637405437   , 1437.4404176505018, 2.2690053514225124 ,   440.7217459284827   , -103.62168970273196  , -393.3648603979789  , 169.59448505620506    ,  43.104772482198456   , 34.02675041641902
3084, Gaia DR3 6625677929634767360, 5.2912993, 0.7516629889142123    , 1.1072373             , 335.8790191648036    , -24.76267591         , 263.84728794586914, 12.361544533552838 ,    80.89603991521516  , 67.04370347069658    , -30.01956550946526  , -33.884167180562585   ,  28.216933938729923   , -56.52402995370785
3085, Gaia DR3 4030006026161443712, 5.292559 , 0.3881824446482671    , 1.1885595             , 180.41391923884245   , 36.04172517156594    , 312.1049691715254 , 10.450202086361287 ,    95.69192937475485  , -77.37339656706912   , -0.5589747595251265 , 56.30266777299582     , 169.91058665400553    , 75.89750670646683
3086, Gaia DR3 4299079503851286528, 5.2928596, -1.2175828919827474   , 1.781115              , 300.24578647039027   , 8.557673813865131    , 653.9038142895133 , 4.987828375865624  ,   200.48805304501937  , 99.86358602547934    , -171.26786009533947 , 29.83360015615651     ,  48.54683048350826    , -11.043717797393311
3087, Gaia DR3 6139174786312164480, 5.2928653, 0.21999830560830524   , 1.2079506             , 196.64643662100156   , -41.58851002         , 337.28635428514366, 9.670002828642927  ,   103.4125860892161   , -74.1040069754437    , -22.156776525703176 , -68.64281729236478    , 305.71010129457875    , 21.33440514812795
3088, Gaia DR3 3271222228516258944, 5.2929564, 0.19683992734065647   , 1.0972729             ,  54.96284230674003   , 3.0569055461178682   , 340.91700683422386, 9.56702052         ,   104.52575051025394  , 59.92363403938374    , 85.46180284406034   , 5.574123957073585     , 182.84212002567756    , -39.6998351167334
3089, Gaia DR3 2012942564813958656, 5.293167 , -6.557565380522458    , 1.0573654             , 357.2090148684101    , 62.21450835796583    , 7648.422111510229 , 0.42643566901094904,  2345.0195953808084   , 1091.863814050478    , -53.228846968650345 , 2074.636595680675     , 115.55530873282014    , 0.13303305152129336
3090, Gaia DR3 1881681217407673088, 5.2938   , -1.4875264020643337   , 2.6704545             , 335.2503132741254    , 26.93512455948905    , 740.7823951077751 , 4.402858412321586  ,   227.12517786205837  , 183.8873224907814    , -84.77199769843834  , 102.8834653977935     ,  85.77191069740518    , -24.909808954807843
3091, Gaia DR3 162405533940990080 , 5.2940264, 1.2344344953901736    , 0.48437214            ,  62.70759999422974   , 26.48079855          , 211.51625729197735, 15.419902194552062 ,    64.85125439727534  , 26.61653062963747    , 51.58537109779671   , 28.917036204360485    , 168.7767959999639     , -18.344769102165
